Record Number,Common Name,Code,Scientific (Latin) Name,Locality,Observation Date,Observer,Breeding Evidence,Nest Structure or Substrate,Nest Height (meters),Observation Details,Comments,Latitude,Longitude,Location Certainty (meters),Elevation (meters),Photo Link,Sources,x,y
1679,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr Waterfowl Natural Resources Area",11 Jun 2007,"Compton, D.",No suitable category,,,juv,,34.6790146,-120.5624264,50,7,,observer,-13420947.915649522,4120345.6163851363
1680,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr Waterfowl Natural Resources Area",11 Jun 2007,"Compton, D.",No suitable category,,,Juv,,34.6779746,-120.5600125,10,9,,observer,-13420679.201530695,4120204.8354615173
1682,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River x 13th St.",11 Jun 2007,"Compton, D.",Fledgling under Parental Care,,,Juv under parental care; no begging or feeding witnessed,,34.6772691,-120.5540532,5,10,,observer,-13420015.815289212,4120109.335562578
1693,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr 13th St",13 Jun 2007,"Compton, D.",No suitable category,,,juv,,34.6791846,-120.5551645,10,10,,"MSE field notes, Vandenberg 2007",-13420139.52463933,4120368.6288196174
1740,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr Union Sugar",19 Jun 2007,"Compton, D.",No suitable category,,,juv,,34.6805343,-120.5411562,50,8,,"MSE field notes, Vandenberg 2007",-13418580.12781645,4120551.3356891978
1741,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr Union Sugar",19 Jun 2007,"Compton, D.",No suitable category,,,Juv,,34.6796734,-120.532015,50,10,,"MSE field notes, Vandenberg 2007",-13417562.534087213,4120434.796600324
1742,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr Union Sugar",19 Jun 2007,"Compton, D.",Egg in Nest,bulrush,,nest with 3 eggs,,34.6797608,-120.5301026,5,10,,"MSE field notes, Vandenberg 2007",-13417349.646693021,4120446.627787215
1769,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Wildlife Management Ponds",21 Jun 2007,"Compton, D.",No suitable category,,,2 juvs,,34.6820951,-120.5649989,75,8,,"MSE field notes, Vandenberg 2007",-13421234.285039589,4120762.62256312
1770,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Wildlife Management Ponds",21 Jun 2007,"Compton, D.",No suitable category,,,3 juvs,,34.686177,-120.5631004,75,9,,"MSE field notes, Vandenberg 2007",-13421022.944986315,4121315.2117989417
1790,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Santa Barbara Airport west of runway",22 Jun 2007,"Rizzo, L.",Egg in Nest,Coyotebrush,,nest with 3 eggs,"With Compton, D, McDonald, B",34.429295,-119.8539861,5,3,,Airport breeding bird survey notes for 2007,-13342084.70219609,4086592.552492124
1797,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr 13th St",25 Jun 2007,"Compton, D.",No suitable category,,,juv,,34.6763219,-120.558064,50,6,,"MSE field notes, Vandenberg 2007",-13420462.295502886,4119981.119259696
1807,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area E",27 Jun 2007,"Compton, D.",Carrying Food,,,food carry,,34.4256814,-119.8489135,15,1,,Goleta Slough tidal study notes,-13341520.02294709,4086104.866439601
1810,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr Union Sugar",28 Jun 2007,"Compton, D.",No suitable category,,,juv,,34.6800851,-120.5385504,50,8,,"MSE field notes, Vandenberg 2007",-13418290.051487343,4120490.5278266612
1811,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr Union Sugar",28 Jun 2007,"Compton, D.",No suitable category,,,juv,,34.6797562,-120.5361048,50,8,,"MSE field notes, Vandenberg 2007",-13418017.808540659,4120446.0050928583
1826,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area D",29 Jun 2007,"Compton, D.",Fledgling Begging,,,"dependent, begging juv",,34.4258321,-119.8451547,50,2,,Airport breeding bird survey notes for 2007,-13341101.595245097,4086125.2042649994
1842,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Wildlife Management Ponds",2 Jul 2007,"Compton, D.",No suitable category,,,juv,,34.68013,-120.5641071,10,7,,"MSE field notes, Vandenberg 2007",-13421135.0103177,4120496.6058906917
1860,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area E",5 Jul 2007,"Compton, D.",Fledgling under Parental Care,,,"Dependent, short-tailed juv under parental care",,34.4256619,-119.8489781,7,1,,Goleta Slough tidal study notes,-13341527.214186195,4086102.2348059462
1871,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Wildlife Management Ponds",7 Jul 2007,"Compton, D.",No suitable category,,,juv,,34.6864295,-120.5631039,10,9,,"MSE field notes, Vandenberg 2007",-13421023.334604533,4121349.3950063777
1872,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Wildlife Management Ponds",7 Jul 2007,"Compton, D.",No suitable category,,,juv,,34.6859516,-120.5585997,5,10,,"MSE field notes, Vandenberg 2007",-13420521.929354103,4121284.6974515435
1893,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area E/F",13 Jul 2007,"Compton, D.",Fledgling under Parental Care,,,juv with 2 adults,,34.42553,-119.85035,50,2,,Airport breeding bird survey notes for 2007,-13341679.933395617,4086084.4341821214
1894,Song Sparrow,SOSP,Melospiza melodia,Goleta Slough nr Area G,13 Jul 2007,"Compton, D.",Fledgling Begging,,,begging juv under parental care,,34.425745,-119.8527558,5,2,,Airport breeding bird survey notes for 2007,-13341947.745826567,4086113.449618244
1895,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Santa Barbara Airport west of runway",13 Jul 2007,"Compton, D.",Carrying Food,,,food carry,,34.4289703,-119.8536052,5,2,,Airport breeding bird survey notes for 2007,-13342042.300602045,4086548.730603575
1901,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr Union Sugar",16 Jul 2007,"Compton, D.",Feeding Fledgling,,,adult feeding begging fledgling,,34.6806359,-120.543063,5,10,,"MSE field notes, Vandenberg 2007",-13418792.391821496,4120565.0892497078
1945,Song Sparrow,SOSP,Melospiza melodia,"Gaviota Coast, Refugio State Beach",5 Aug 2007,"Compton, D.",Fledgling Begging,,,Insistently begging juv following adult closely; no food delivered,"With Holmgren, M.",34.4653358,-120.0692656,30,7,,"Atascadero Creek, Refugio, Devereux 5 August 07.pdf",-13366049.506514318,4091457.7193784392
2009,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Santa Barbara Airport nr Sandspit Rd",11 Apr 2008,"Compton, D.",Fledgling Begging,,,Begging juv under parental care,,34.4186755,-119.835427,0,3,,Goleta Slough tidal study notes,-13340018.712634508,4085159.4207010698
2030,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area G",17 Apr 2008,"Compton, D.",Fledgling under Parental Care,,,"fledgling with tail half grown or less, under close parental care",,34.425069,-119.8512098,3,2,,Goleta Slough tidal study notes,-13341775.6458938,4086022.219940393
2051,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck x Berkeley Rd",21 Apr 2008,"Compton, D.",Fledgling Begging,,,Begging fledgling under parental care,,34.4458923,-119.8154336,10,19,,observer,-13337793.05752728,4088832.7701504645
2070,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area E",24 Apr 2008,"Compton, D.",Fledgling Begging,,,Begging fledgling (nearly full-grown tail) under parental care,,34.4261281,-119.8487003,0,1,,Goleta Slough tidal study notes,-13341496.289631655,4086165.1512616985
2092,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area F",30 Apr 2008,"Compton, D.",Carrying Food,,,pr cautiously carrying food to Atriplex lentiformis shrub,See also 8 May 2008 observation,34.4247123,-119.8510454,5,2,,Goleta Slough tidal study notes,-13341757.344969513,4085974.0817375868
2121,Song Sparrow,SOSP,Melospiza melodia,"Ellwood, Haskell's Beach",5 May 2008,"Compton, D.",Fledgling Begging,,,2 begging juvs with nearly full-length tails being fed by 2 ads,,34.4314862,-119.915429,5,8,,observer,-13348924.494536951,4086888.2838359633
2125,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area E",8 May 2008,"Compton, D.",Egg in Nest,"Salicornia virginica, Atriplex lentiformis",0.5,"nest with 4 eggs; pr in attendance. On 14 May 2008, Compton saw same.",See also observation for 14 May 2008,34.4260553,-119.8487304,5,1,,Goleta Slough tidal study notes,-13341499.640348326,4086155.326446691
2126,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area F",8 May 2008,"Compton, D.",Fledgling Begging,,,2 begging juvs with short tails under close parental care,See also 30 April 2008 observation,34.4246167,-119.8508899,5,1,,Goleta Slough tidal study notes,-13341740.034788696,4085961.1801403356
2166,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr 13th St",19 May 2008,"Compton, D.",Fledgling Begging,,,begging juv under parental care,,34.6780977,-120.5594087,10,10,,Lower Santa Ynez 19 May 08.pdf,-13420611.986822158,4120221.4989574375
2167,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr 13th St",19 May 2008,"Compton, D.",Fledgling Begging,,,begging juv under parental care; tail grown or nearly grown,,34.6781488,-120.5561116,10,10,,Lower Santa Ynez 19 May 08.pdf,-13420244.955329059,4120228.416142956
2209,Song Sparrow,SOSP,Melospiza melodia,"Santa Barbara, Arroyo Burro Ck",24 May 2008,"Compton, D.",Fledgling Begging,,,begging juv; adults not seen,near Calle de los Amigos,34.4278996,-119.7509164,20,37,,observer,-13330611.035675874,4086404.228896035
2224,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck",25 May 2008,"Compton, D.",Feeding Fledgling,,,adult feeding fledgling,Pt 311.  100m N of Cathedral Oaks Rd,34.4538,-119.813,20,32,,San Jose Creek Point count data 25 May 2008.pdf,-13337522.150414487,4089900.2671177145
2243,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Creek",28 May 2008,"Compton, D.",Fledgling Begging,,,begging fledgling under close parental care," x Lee Rd, SA 71",34.7779,-120.5034593,20,56,,Incised San Antonio Ck 28 May 08.pdf,-13414383.728103967,4133739.4536176226
2254,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Ck nr El Rancho Rd",31 May 2008,"Compton, D.",Fledgling Begging,,,Begging fledgling under parental care,SA 40,34.7744533,-120.5771786,15,14,,Make-up 61-63 40-42 31 May 08.pdf,-13422590.123041604,4133272.3350105393
2275,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Shuman Creek, Upper",2 Jun 2008,"Compton, D.",Fledgling Begging,,,"occasionally begging juv/fledgling, possibly still dependent",Pt. 18,34.8306084,-120.554718,10,57,,Upper Shuman 2 June 08.pdf,-13420089.820486689,4140885.262701474
2276,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Shuman Creek, Lower",2 Jun 2008,"Holmgren, M.",Family Group in Close Association,,,3 juvs seen together,Pt. 7,34.841465,-120.5828039,30,31,,Lower Shuman Ck 2 June 08.pdf,-13423216.328573162,4142357.686893928
2279,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Ck, Barka Slough South",3 Jun 2008,"Compton, D.",Fledgling under Parental Care,,,fledgling under parental care,From San Antonio Rd East,34.7631747,-120.4565282,25,89,,Barka Slough South 3 June 08.pdf,-13409159.381949598,4131743.924093758
2300,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr DeWolfe",8 Jun 2008,"Compton, D.",Fledgling Begging,,,Begging fledgling under parental care,Pt 109,34.6821378,-120.5228512,10,26,,Upper Santa Ynez 114 to 103 8 June 08.pdf,-13416542.424537482,4120768.4029557863
2301,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Santa Ynez River nr DeWolfe",8 Jun 2008,"Compton, D.",Fledgling under Parental Care,,,2 fledglings under parental care,Pt. 110,34.6820895,-120.52001,10,27,,Upper Santa Ynez 114 to 103 8 June 08.pdf,-13416226.143600238,4120761.864479057
2313,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Ck nr Lompoc-Casmalia Rd",10 Jun 2008,"Compton, D.",Fledgling under Parental Care,,,fledgling/semi-independent juv with ad; no begging,,34.7805546,-120.5469423,10,26,,Middle San Antonio Ck pts 60 to 47 10  June 08.pdf,-13419224.23352213,4134099.235119993
2319,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Creek",12 Jun 2008,"Compton, D.",Juvenile Independent,,,independent juv,,34.7915236,-120.6157566,30,15,,Lower San Antonio Ck pts 35 to 23 12  June 08.pdf,-13426884.606357425,4135586.001188736
2320,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Creek",12 Jun 2008,"Compton, D.",Juvenile Independent,,,possibly independent juv (silent), nr Mod Rd,34.7841286,-120.5963779,10,14,,Lower San Antonio Ck pts 35 to 23 12  June 08.pdf,-13424727.379341189,4134583.6424252177
2339,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Ck nr Hwy 1",14 Jun 2008,"Holmgren, M.",Cavity Nester Attending Cavity,,,adult trying to get to nest or fledgling,SA 71,34.77795,-120.5034593,30,56,,Incised SA Ck 61-72 14 June 08.pdf,-13414383.728103967,4133746.2300777906
2410,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area G",24 Jul 2008,"Compton, D.",Fledgling under Parental Care,,,"mobile fledgling, heard only, moving with agitated adult (chip, ticking sound, adult seen)",,34.424727,-119.8511873,20,2,,Goleta Slough tidal study notes,-13341773.141205257,4085976.0655619027
2479,Song Sparrow,SOSP,Melospiza melodia,"Santa Ynez Mtns, Kinevan Rd",12 Apr 2009,"Compton, D.",Carrying Food,,,"food carry, agitation","with Holmgren, M.",34.5068414,-119.82156,10,611,,observer,-13338475.045255678,4097063.1858364153
2586,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area E",21 May 2009,"Compton, D.",No suitable category,,,juv or fledgling,,34.4259918,-119.8491676,10,1,,"Tidal Study Phase II Savannah Sparrow notes, URS Corporation",-13341548.309229702,4086146.7567317965
2625,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck",30 May 2009,"Compton, D.",Juvenile Independent,,,independent juv (feeding self),nr Cathedral Oaks,34.4542939,-119.8127166,10,31,,observer,-13337490.602470795,4089966.944314839
2693,Song Sparrow,SOSP,Melospiza melodia,"Guadalupe, pasture pond W of sewage treatment plant",2 Aug 2009,"Compton, D.",Feeding Fledgling,,,adult feeding juv BHCO (record 2690),"With Holmgren, M.",34.96248,-120.594887,10,18,,observer,-13424561.413112365,4158783.49419142
2708,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck",20 Feb 2010,"Compton, D.",Carrying Nesting Material,,,pr carrying nest material into thicket,nr Berkeley Rd,34.4465077,-119.8157524,30,19,,observer,-13337828.546180945,4088915.842213994
2781,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",9 May 2010,"Compton, D.",Juvenile Independent,,,independent juv,,34.424761,-119.802991,30,8,,observer,-13336407.953631137,4085980.654000436
2816,Song Sparrow,SOSP,Melospiza melodia,"Carpinteria, Rincon Ck (Ventura County)",22 May 2010,"Compton, D.",No suitable category,,,juvenile,,34.3791816,-119.4751831,20,19,,observer,-13299916.545125125,4079831.2025552867
2898,Song Sparrow,SOSP,Melospiza melodia,"Gaviota Coast, Refugio State Beach",26 Jun 2010,"Compton, D.",Juvenile Independent,,,ind juv,,34.46425,-120.07073,20,2,,observer,-13366212.522776635,4091311.115978404
2993,Song Sparrow,SOSP,Melospiza melodia,Goleta Slough nr Area G,23 Apr 2011,"Compton, D.",Delivering Food to Nest or Cavity,,,adult deliverying food to begging fledglings or nestlings,,34.4258182,-119.8531323,10,2,,observer,-13341989.65761485,4086123.328379106
3020,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Lake Los Carneros",15 May 2011,"Compton, D.",Fledgling Begging,,,begging fledgling under parental care,,34.4403126,-119.8504483,10,15,,observer,-13341690.87610156,4088079.6014688318
3025,Song Sparrow,SOSP,Melospiza melodia,"Carpinteria, Rincon Ck nr US 101",20 May 2011,"Compton, D.",Fledgling Begging,,,begging fledgling under parental care,,34.3792405,-119.4753914,20,18,,observer,-13299939.732975056,4079839.1470258525
3108,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Devereux Slough",30 Jul 2011,"Compton, D.",Fledgling under Parental Care,,,fledgling under parental care,,34.4151195,-119.8742396,20,3,,observer,-13344339.31150287,4084679.569044863
3290,Song Sparrow,SOSP,Melospiza melodia,"Carpinteria, Rincon Ck",8 May 1993,"Holmgren, M.",Feeding Fledgling,,,adults feeding fl,"With Kisner, D., Carter, S., Fahy, K. Upstream of Bates Bridge",34.37923,-119.47345,100,18,,RINCON11 8 May 1993.pdf,-13299723.61731563,4079837.730778569
3381,Song Sparrow,SOSP,Melospiza melodia,"Goleta, wetlands at Mesa x Los Carneros Rd",30 May 2005,"Holmgren, M.",Fledgling under Parental Care,Scirpus,,adult with fledgling in Scirpus,,34.42118,-119.86158,150,1,,East West Storke Campus Wetl 30 May 2005.pdf,-13342930.051277224,4085497.3937111963
3395,Song Sparrow,SOSP,Melospiza melodia,"S VAFB, Surf Pasture wetland",24 Jun 1999,"Holmgren, M.",Fledgling under Parental Care,,,family of 3 fl,,34.67494,-120.58467,50,9,,VAFB Field Notes,-13423424.061874932,4119794.0630756277
3442,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Glen Annie Creek, N of Cathedral Oaks",17 Apr 2016,"Holmgren, M.",Carrying Nesting Material,,,adult carrying large wad of nest material at creek edge,,34.44123,-119.87542,15,29,,S29006478,-13344470.713029804,4088203.432081419
3516,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Ocean Meadows Golf Course",30 Apr 2016,"Holmgren, M.",Egg in Nest,ground,0,"Pair flew off ground, nest under radish and grasses with 3 eggs.",,34.42135,-119.87162,5,3,,,-13344047.698964788,4085520.3349492135
3522,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",16 May 2016,"Holmgren, M.",Agitated Behavior (clarify),,,"Coy adult exchanging ventriloqual tick notes with hidden nestling or fledgling, allowing us a close approach. On 'island'","With Stratton, L.",34.41034,-119.84926,20,7,,,-13341558.59515065,4084034.648712609
3532,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",29 Apr 2004,"Holmgren, M.",Fledgling Under Parental Care,,,begging in Rhus/Atriplex,On 'Island' Quarry,34.40684,-119.8473,50,14,,Campus Lagoon 29 Apr 04.doc,-13341340.408948697,4083562.4006843874
3638,Song Sparrow,SOSP,Melospiza melodia,"Santa Ynez River, Buellton",7 Jun 2016,"Holmgren, M.",Fledgling under Parental Care,,,"adult with fresh fledgling just out of nest, barely flying",with Adrian O'Loghlen,34.61642,-120.21289,15,95,,Observer,-13382037.70158781,4111875.5645625493
3651,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, Area K",12 Jul 2005,"Holmgren, M.",Fledgling under Parental Care,,,adult tending fledgling,with Andy Webster,34.42105,-119.8505,100,6,,Area K 12 July 2005.pdf,-13341696.631319232,4085479.8504430093
3682,Song Sparrow,SOSP,Melospiza melodia,"Cachuma Lake, east end",15 Jun 2016,"Holmgren, M.",Fledgling under Parental Care,,,1 fledgling too young to be independent,,34.57075,-119.93821,30,235,,S30246349,-13351460.46385671,4105699.712068838
3701,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB campus",25 Apr 2016,"Liu, J.",Fledgling Begging,,,3 fledglings begging for food in bottlebrush tree,rather than fledgling Under PC?,34.41447,-119.84354,5,14,,,-13340921.847663313,4084591.9268023768
3823,Song Sparrow,SOSP,Melospiza melodia,"Ellwood, Devereux Creek nr Coronado",14 Jul 2016,"Bevier, L.",Feeding Fledgling,,,a pair of Sparrows both feeding a begging juvenile Brown-headed Cowbird,"this same cowbird and adult Song Sparrow seen doing the same thing the following day, 17 July 2016",34.42254,-119.88563,10,5,,S30690039,-13345607.2850308,4085680.9249213985
3844,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Creek",5 Aug 2016,"Holmgren, M.",Fledgling under Parental Care,,,2 dependent fledglings in marsh,Triangle pond. With Elena Klaver and Topiltzin Martinez.,34.78492,-120.54055,50,34,,S31067020,-13418512.64594113,4134690.9088172996
3991,Song Sparrow,SOSP,Melospiza melodia,"S VAFB, Honda Creek",18 May 1997,"Holmgren, M.",Juvenile Independent,,,watching the buntings with food,Burn Area. With M. Kelly,34.60692,-120.53937,75,239,,VAFB and SYR May 18 1997.pdf,-13418381.288941998,4110590.6209714836
3992,Song Sparrow,SOSP,Melospiza melodia,Santa Ynez River 3.0 miles W Buellton,14 Jun 1997,"Holmgren, M.",Feeding Fledgling,,,Host to fledgling Cowbird that was coll. by MAH,With E. Paxton,34.61289,-120.24775,600,83,,SYR Buellton 14 June 1997.pdf,-13385918.299036862,4111398.089407863
3993,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Ck, Barka Slough South",15 May 2005,"Holmgren, M.",Fledgling Begging,,,multiple begging juveniles,Point 74,34.7746,-120.4812,50,81,,VAFB Barka Slough South 15 May 2005.pdf,-13411905.834162552,4133292.2163258125
3994,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Ck, Barka Slough South",15 May 2005,"Holmgren, M.",Juvenile Independent,,,juveniles independent seen,Point 80,34.76474,-120.46472,50,86,,VAFB Barka Slough South 15 May 2005.pdf,-13410071.288954278,4131956.0320536667
3995,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Creek",10 Jun 2005,"Holmgren, M.",Carrying Food,,,carrying food trying to get to nest or fl.,"Middle SA Ck, point SA48",34.77362,-120.55646,50,19,,VAFB June 2005 PC Holmgren front pp only.pdf,-13420283.739039654,4133159.4038473545
4022,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Maria Ygnacia Ck",2 Jul 2006,"Holmgren, M.",Feeding Fledgling,,,Adult tending and feeding 2 dependent juvs,Pt 393.  mid-way between Hollister Ave and Hwy 102,34.43813,-119.80628,40,19,,Maria Ygnacio Ck Point Counts 2 July 06.pdf,-13336774.083436355,4087784.999679795
4042,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Maria Ygnacia Ck",16 Jun 1999,"Holmgren, M.",Agitated Behavior (clarify),,,"very territorial, giving nest call","Between 2 Flood Control access trails, Pt F",34.44859,-119.80191,50,29,,Maria Ygnacio Creek survey 16 June 1999.pdf,-13336287.617261589,4089196.9337823773
4132,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Devereux Slough",21 May 1988,"Holmgren, M.",Fledgling with Presumed Parent,,,adult with juvenile,With Scott Neel,34.41582,-119.87686,250,4,,1988_05_21_DD_MSE.pdf,-13344631.013096545,4084774.093889173
4135,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck",3 Apr 2016,"Compton, D.",Carrying Food,,,food carry,nr N. Patterson. caterpillar,34.45638,-119.81053,20,30,,,-13337247.191272229,4090248.575109861
4151,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Creek",15 Jun 2005,"Holmgren, M.",Fledgling under Parental Care,,,tending 2 or 3 fledglings,point SA69 along Incised SA Ck,34.78064,-120.50794,20,53,,VAFB June 2005 PC Holmgren front pp only.pdf,-13414882.517346364,4134110.809688866
4174,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Ck, Barka Slough North",29 May 2005,"Holmgren, M.",Feeding Fledgling,,,adult feeding fledgling,"point 90, with Webster, A.",34.77101,-120.45625,20,87,,VAFB May 2005 PC Holmgren front pp only.pdf,-13409128.41286726,4132805.6966752247
4186,Song Sparrow,SOSP,Melospiza melodia,"Santa Ynez River, Sweeney Rd",23 May 1997,"Holmgren, M.",Nestling in Nest,willow,0.7,3 8-day old nestlings,with J. Greaves,34.633,-120.40463,200,37,,VAFB and Santa Lucia Cyn 23 May 1997.pdf,-13403382.10075251,4114118.4816418444
4192,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Ocean Meadows Golf Course",29 Jun 2012,"Holmgren, M.",Fledgling under Parental Care,,,fledgling under parental care with adult,"Hole 3. With Harris, D.",34.41981,-119.8762,150,2,,OMGC survey data 29 June 2012.pdf,-13344557.542232621,4085312.5160250254
4205,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Ocean Meadows Golf Course",29 Jun 2012,"Holmgren, M.",Juvenile Independent,,,"4 juveniles, 4 adults along creek. Perhaps independent.","Hole 1. With Harris, D.",34.42102,-119.87348,200,3,,OMGC survey data 29 June 2012.pdf,-13344254.753217662,4085475.8020003773
4235,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Devereux Slough",21 May 1988,"Holmgren, M.",Fledgling with Presumed Parent,,,adult with juvenile,With Scott Neel,34.41582,-119.87686,250,4,,1988_05_21_DD_MSE.pdf,-13344631.013096545,4084774.093889173
4238,Song Sparrow,SOSP,Melospiza melodia,"VAFB, Wildflower Wetland",25 Apr 1996,"Knight, K.",Fledgling Begging,Blackberry,,begging fledglings with attendant adult,,34.80717,-120.59878,25,44,,"Live Oak, Wildflower, Triangle Ponds, Barka 25 April 1996.pdf",-13424994.779890027,4137707.096199733
4261,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Santa Ynez River Estuary",2 May 1996,"Thomson, Y.",Carrying Food,,,1 carrying food,"With Holmgren, M. Trapped island of vegetation near 35th St.",34.68872,-120.58662,25,2,,VAFB Punchbowl Wetl #30 SYRE 2 May 1996.pdf,-13423641.134881979,4121659.4854586655
4278,Song Sparrow,SOSP,Melospiza melodia,"VAFB, SYRE, SW part of Basin 2W",14 May 1996,"Holmgren, M.",Feeding Fledgling,,,fledgling begging and being fed in S Basin 2W,"With Thomson, Y. In SW part of Basin 2W",34.68712,-120.60245,100,5,,VAFB SYRE 14 May 1996.pdf,-13425403.322421236,4121442.874765448
4315,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Punchbowl Pond",21 May 1996,"Greaves, J.",Carrying Food,,,with food,,34.76687,-120.52016,100,134,,"VAFB Punchbowl WM Ponds, 13th St Greaves 21 May 1996.pdf",-13416242.841523858,4132244.6668631714
4316,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Punchbowl Pond",21 May 1996,"Greaves, J.",Carrying Food,,,carrying food,,34.76818,-120.52239,300,135,,"VAFB Punchbowl WM Ponds, 13th St Greaves 21 May 1996.pdf",-13416491.083988326,4132422.18774567
4320,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Los Carneros Wetland",6 Jun 1987,"Holmgren, M.",Fledgling with Presumed Parent,,,"6 pairs of adults, and 2 juveniles","With Aaron Goldschmidt, who is taking soil boring samples from 4 different parts of the wetland. In the SW wetland (I assume this is the Scirpus marsh)",34.43205,-119.85108,20,6,,Los Carneros Wetland 6 June 1987.pdf,-13341761.196623893,4086964.3773370543
4326,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, East Storke Campus Wetland (UCSB)",17 May 1988,"Holmgren, M.",Nestling in Nest,Rumex,0.1,2 nestlings in very open nest of dry twigs with Rumex used as an umbrella.,"Nest 30' S of Mesa Road and 130' E of Los Carneros Road, 4"" above ground.  Data gathered as part of the Campus Wetlands Management Plan. ",34.422,-119.85934,15,2,,East Storke Campus upland 17 May 1988.pdf,-13342680.695617847,4085608.051877647
